   0         0.042378      -637.034500         0.000000 
   1         0.033965      -635.462300         1.572200 
   2         0.046432      -634.831500         2.203000 
   3         0.041738      -634.732700         2.301800 
   4         0.037302      -634.718600         2.315900 
   5         0.033435      -634.715600         2.318900 
   6         0.026006      -634.714700         2.319800 
