90.29363604	0.3122334463
95.48924588	0.8439697402
99.38595327	1.373048242
103.2826606	1.814017181
107.179368	2.280160281
110.4266242	2.670710711
113.0244291	3.067484493
115.622234	3.483138896
118.2200389	3.955435159
121.4672951	4.522204714
127.3123562	5.001145458
135.1057709	4.750246111
142.8991857	4.530814464
150.0431492	4.37424803
155.8882103	3.874543282
160.4343689	3.280295055
164.9805275	2.865412723
171.4750398	2.576611758
179.2684546	2.822902082
185.1135157	2.489976147
189.010223	1.848456181
193.5563817	1.389519068
200.050894	1.000021461
207.8443087	0.8183510545
215.6377235	0.7688449915
223.4311383	0.7508066292
231.224553	0.7831165881
239.0179678	0.771371766
246.8113825	0.7722140241
254.6047973	0.7352950414
262.3982121	0.6354406572
270.1916268	0.5985216745
277.9850416	0.5553091516
285.7784564	0.4743353878
293.5718711	0.4625905657
301.3652859	0.4067909625
311.7565056	0.3198044114
319.1602496	0.2992065201
326.0444326	0.2395325294
336.4356523	0.2217749198
344.2290671	0.1911494773
352.0224819	0.1919917354
359.8158966	0.1739533731
367.6093114	0.1810891715
375.4027261	0.2071055902
383.1961409	0.2708832498
390.9895557	0.2843125883
398.7829704	0.4236127297
406.5763852	0.6069676521
414.3698	0.9224869177
422.1632147	1.263180344
429.9566295	1.691983332
436.4511418	2.092325013
441.6467516	2.58378265
446.8423615	3.056359667
452.0379713	3.528936683
457.2335812	3.935431528
462.429191	4.351366683
467.6248008	4.85226463
474.1193132	5.372183574
481.9127279	5.240861489
489.7061427	5.373868091
497.4995574	5.362123269
504.9033015	5.258450647
513.086387	5.219056361
520.8798017	4.898928072
528.0237653	4.528381273
536.4666313	4.648870983
544.260046	4.832225905
552.0534608	4.70719736
558.5479731	4.361754534
563.7435829	3.95952947
568.9391928	3.503809315
573.4853514	3.035431891
577.3820588	2.570131049
581.2787662	2.142591448
585.8249248	1.664773714
592.3194371	1.206047165
600.1128518	0.8292770145
608.2309922	0.5437982901
614.1842952	0.4217176488
623.4930961	0.3472011977
629.9876084	0.2723805977
