88.99473358	0.3347498145
91.5925385	1.032354816
91.5925385	2.744197736
91.5925385	1.384793064
91.91726412	2.281657629
92.24198973	1.72471442
92.89144096	3.263555174
93.54089219	3.839484286
94.19034342	4.481495569
95.22946539	6.467849141
95.48924588	5.227420453
96.13869711	5.765588324
97.43759958	7.125133372
98.08705081	7.729383414
99.38595327	8.321116564
100.9446362	8.953156447
106.5299168	9.435845241
112.3749779	9.977721387
114.3233316	10.92951522
114.9727828	10.33673393
117.8303682	11.67379068
120.1683926	12.44248461
125.0753575	12.96432983
129.9101611	12.37745526
130.5596123	12.01124142
130.9925798	11.52165078
133.1574172	10.90511781
134.4563197	10.11227213
137.0541246	9.480052096
139.0024783	8.791120014
141.470393	8.156997883
145.3671004	7.462612179
150.0431492	6.879077009
153.9398566	6.401189086
156.970629	5.860272179
159.1354665	5.347582617
161.7332714	4.800325377
164.8506373	4.164385371
171.4750398	3.841613327
179.2684546	3.924271607
184.2475807	3.471674826
187.7113206	2.950944039
190.3091255	2.37725393
192.9069304	1.678951727
198.7519915	1.108129975
206.5454063	0.8685589993
214.338821	0.7938787757
222.1322358	0.7947210339
229.9256506	0.8081503723
237.7190653	0.8215797108
245.5124801	0.7972478083
253.3058948	0.7414482052
261.0993096	0.6667679816
268.8927244	0.6109683784
276.6861391	0.5048204541
284.4795539	0.455314391
291.2987918	0.4434642866
303.9630908	0.2874944525
311.1070543	0.2379182013
318.9004691	0.2085514667
357.2180917	0.2177274015
365.0115065	0.2437438202
372.8049212	0.2823473193
380.598336	0.2957766577
388.3917508	0.3217930765
396.1851655	0.5617898602
403.9785803	0.8080801841
409.8236414	1.180030746
415.6687024	1.61491671
422.812666	1.881276174
426.7093733	2.50349907
430.6060807	3.019990491
434.5027881	3.44837235
438.7242211	3.971192406
441.6467516	4.2924788
442.2962029	4.840086981
446.8423615	5.444758153
451.3885201	5.86691666
455.9346787	6.304809017
462.429191	6.75549902
470.2226058	6.964028103
476.7171181	7.052839546
481.9127279	6.524743679
488.4072402	6.135246072
496.200655	6.085740009
503.9940697	5.7781988
511.7874845	5.762258284
517.6325456	5.534224686
523.4776067	5.031373168
530.8813507	4.717496306
539.0644362	4.825370859
546.4681802	4.787151056
554.5213755	4.682289915
562.4446805	4.337001502
568.2897415	3.928553086
572.1864489	3.488426405
576.7326075	2.980714355
581.2787662	2.432094295
585.1754735	1.903858052
589.7216321	1.448067708
596.2161445	1.01136855
604.0095592	0.6975338005
611.802974	0.496982774
619.5963887	0.3090188277
626.7403523	0.3324476422
