97	0.3959819828
104	0.5364987193
112	0.6128634593
120	0.6703475788
127	0.7655929391
138	0.8485319719
146	0.8695275962
153	0.9131518897
160	0.882456259
169	0.8581945447
176	0.9029863016
184	0.859879061
192	0.7158997076
203	0.5472375109
216	0.4227002834
222	0.3793473841
238	0.36215128
252	0.3762825003
260	0.3834182986
268	0.3276186954
275	0.3246146413
282	0.2347597332
298	0.2666672798
302	0.2369355667
326	0.1640100476
336	0.1650628703
347	0.1662560694
354	0.1519517183
363	0.09248829213
369	0.09311998575
377	0.2073161547
384	0.3213017592
416	0.2555120384
423	0.2941155375
431	0.3453061168
439	0.4027668402
447	0.504399325
456	0.5556600925
464	0.569089431
472	0.6895089519
477	0.709021266
489	0.8386728722
497	1.025803919
509	1.322933881
517	1.682507928
525	1.998027193
531	2.401445456
536	2.867757008
542	3.397088187
548	3.81309353
556	4.078264474
563	3.965752822
570	3.47562876
574	3.004034378
580	2.192799393
585	1.626872097
593	0.976403138
601	0.6090732975
609	0.330566599
618	0.3466396922
632	0.2725911622
