90.2936	0.2895767018
98.7365	0.5359372139
106.5299	0.7696404575
114.3233	1.003343701
122.1167	1.293688806
129.9102	1.52739205
137.7036	1.597463249
145.4970	1.724176311
153.2904	1.643202547
161.0838	1.329367798
168.8772	1.229513413
174.0728	1.204900758
185.7630	1.118054583
193.5564	0.7727521335
201.3498	0.6414300486
209.2731	0.6045251035
216.9366	0.6116468641
224.7300	0.555847261
232.5235	0.550395979
240.3169	0.5701188576
248.1103	0.5583740355
255.9037	0.489987352
263.6971	0.4530683693
271.3606	0.4148766409
279.2839	0.4169916447
287.0774	0.4115403627
294.5460	0.4438152275
303.9631	0.2749073722
311.7565	0.2065206887
318.9005	0.1632379777
327.3433	0.2396729058
336.4357	0.2406555403
344.8785	0.2415679866
352.0225	0.2423400566
362.0890	0.2434279734
371.5060	0.244445702
379.2994	0.2893427412
387.0928	0.2524237585
394.8863	0.2406789363
402.6797	0.3170436763
410.4731	0.3997019564
417.6171	0.5364144935
427.3588	0.6910296958
435.1522	0.8366233774
442.9457	1.082913701
450.7391	1.285149244
458.5325	1.531439568
466.3259	1.928774856
473.4699	2.339885743
480.6138	2.779946915
488.4072	3.136374192
494.9018	3.511541712
502.6952	3.732657876
509.1897	4.016569064
515.6842	4.287893172
523.4776	4.068461525
531.2710	4.226642287
539.0644	4.460345531
551.4040	4.474266187
558.5480	4.248470811
564.3930	3.890370716
568.9391928	3.447167453
573.4853514	2.959909409
576.7326075	2.623555952
579.3304125	2.211609825
582.5776686	1.744140948
587.1238272	1.301462147
593.6183395	0.8285751327
601.4117543	0.4895662229
609.2051691	0.2449604153
613.7513277	0.1195809296
629.3381572	0.121265446
