   0         0.035182      -637.957600         0.000000 
   1         0.027585      -637.777600         0.180000 
   2         0.033997      -637.507000         0.450600 
   3         0.041369      -637.269700         0.687900 
   4         0.041978      -637.134400         0.823200 
   5         0.043784      -637.258600         0.699000 
